-0.01700,-0.14100,-0.12400,0.08000,0.05400,-0.13200,0.00500,-0.04000,-0.08400,-0.11100,-0.04200,-0.07500
-0.01600,-0.14300,-0.12700,0.08000,0.05600,-0.13500,0.00500,-0.03600,-0.07800,-0.11000,-0.04500,-0.07400
-0.00500,-0.14700,-0.14100,0.07600,0.06800,-0.14400,0.00600,-0.03100,-0.07000,-0.11100,-0.04600,-0.07000
-0.00400,-0.14300,-0.13900,0.07300,0.06800,-0.14000,0.00500,-0.02200,-0.06400,-0.10100,-0.03800,-0.07100
0.01600,-0.11800,-0.13400,0.05100,0.07600,-0.12600,0.02200,-0.01100,-0.05700,-0.08600,-0.02800,-0.06700
0.04000,-0.09400,-0.13400,0.02700,0.08700,-0.11400,0.04200,-0.00300,-0.04800,-0.06700,-0.01800,-0.05800
0.04200,-0.08500,-0.12600,0.02100,0.08400,-0.10500,0.06200,0.01300,-0.03300,-0.05400,-0.00600,-0.04800
0.06400,-0.07600,-0.14000,0.00600,0.10200,-0.10800,0.04900,0.02300,-0.01900,-0.04600,0.00600,-0.02600
0.12400,-0.04500,-0.16900,-0.03900,0.14700,-0.10700,-0.03100,0.01200,-0.01400,-0.04400,0.04600,0.00400
0.12500,-0.06400,-0.18900,-0.03000,0.15700,-0.12600,-0.05800,0.00300,-0.00200,-0.03200,0.05600,0.01100
0.09000,-0.09300,-0.18300,0.00100,0.13700,-0.13700,-0.03700,-0.00900,-0.02200,-0.03400,0.01800,-0.01500
0.09900,-0.12600,-0.22500,0.01300,0.16200,-0.17500,-0.02400,-0.02000,-0.04600,-0.04300,0.00800,-0.02500
0.09100,-0.19700,-0.28800,0.05300,0.19000,-0.24200,0.02400,-0.02700,-0.05400,-0.06200,-0.01300,-0.04200
0.06800,-0.21000,-0.27800,0.07100,0.17300,-0.24300,0.03900,-0.01500,-0.04700,-0.06600,-0.02700,-0.05500
0.03600,-0.24800,-0.28400,0.10600,0.16100,-0.26600,0.04000,-0.01300,-0.05200,-0.07600,-0.04100,-0.05500
0.02400,-0.27200,-0.29500,0.12400,0.16000,-0.28300,0.04000,-0.00400,-0.05000,-0.09600,-0.05100,-0.05300
0.03200,-0.28400,-0.31600,0.12600,0.17400,-0.30000,0.04000,0.00400,-0.04700,-0.05300,-0.03800,-0.04400
0.01300,-0.33600,-0.34900,0.16100,0.18200,-0.34200,0.06800,0.00000,-0.05400,-0.10200,-0.06700,-0.05400
0.01100,-0.33900,-0.35100,0.16400,0.18100,-0.34400,0.06400,0.00400,-0.01900,-0.02600,-0.03300,-0.03100
0.00200,-0.38500,-0.38600,0.19200,0.19400,-0.38500,0.10400,0.03300,-0.00900,-0.10400,-0.08200,-0.07600
0.01300,-0.32600,-0.34000,0.15700,0.17700,-0.33200,0.23500,0.45500,0.35900,0.05700,-0.03100,-0.09400
0.13400,-0.23400,-0.36800,0.05100,0.25100,-0.30000,0.20800,0.16900,0.17500,0.24500,0.12900,0.01200
0.50200,0.51000,0.00800,-0.50600,0.24700,0.25900,-0.69200,-1.70400,-0.94800,1.07900,1.07400,0.80000
0.60100,1.00700,0.40600,-0.80400,0.09700,0.70600,-1.49800,-2.81900,-1.70000,2.18800,1.83900,1.39400
0.00800,0.03800,0.03000,-0.02300,-0.01100,0.03400,-1.17700,-2.31600,-2.09800,0.22200,0.42900,0.46800
-0.20900,-0.35600,-0.14700,0.28300,-0.03100,-0.25200,-0.71700,-1.32100,-1.46100,-0.97100,-0.38300,-0.12800
0.00600,-0.19500,-0.20100,0.09500,0.10400,-0.19800,-0.23600,-0.31600,-0.33000,-0.10600,-0.03300,-0.01800
0.01400,-0.25400,-0.26800,0.12000,0.14100,-0.26100,0.04900,0.04900,-0.03400,-0.14100,-0.08400,-0.06500
0.02800,-0.18900,-0.21700,0.08000,0.12300,-0.20200,0.05400,0.09300,0.07200,-0.04000,-0.02700,-0.03600
0.03100,-0.21400,-0.24500,0.09100,0.13900,-0.22900,0.10400,0.16500,0.10700,-0.05700,-0.04800,-0.05700
0.03500,-0.18300,-0.21800,0.07400,0.12700,-0.20000,0.08700,0.15900,0.13000,-0.05500,-0.03200,-0.04100
0.04700,-0.18200,-0.22900,0.06800,0.13800,-0.20600,0.10600,0.19200,0.17400,-0.01900,-0.02300,-0.03800
0.04800,-0.17100,-0.21900,0.06200,0.13300,-0.19500,0.09500,0.20400,0.17500,-0.04300,-0.02500,-0.03600
0.05800,-0.15800,-0.21600,0.05000,0.13700,-0.18600,0.09300,0.21400,0.20600,0.01500,0.00800,-0.02400
0.05800,-0.15700,-0.21600,0.05000,0.13700,-0.18600,0.09100,0.22800,0.21300,0.00200,0.01000,-0.02600
0.06700,-0.13600,-0.20300,0.03400,0.13500,-0.16900,0.08300,0.24600,0.24500,0.04700,0.04100,-0.00900
0.07900,-0.11900,-0.19800,0.02000,0.13900,-0.15800,0.08400,0.25400,0.26500,0.05400,0.04600,-0.00800
0.09000,-0.09100,-0.18000,0.00100,0.13500,-0.13600,0.06400,0.27100,0.28800,0.08400,0.06700,0.00600
0.09700,-0.06800,-0.16500,-0.01400,0.13100,-0.11600,0.05500,0.29100,0.30800,0.09500,0.07000,0.01100
0.11100,-0.03000,-0.14200,-0.04000,0.12700,-0.08600,0.03700,0.30300,0.33100,0.11500,0.07800,0.02000
0.13800,0.01300,-0.12500,-0.07500,0.13200,-0.05600,0.01500,0.32900,0.36300,0.13800,0.09200,0.02600
0.18300,0.06800,-0.11500,-0.12600,0.14900,-0.02300,-0.00800,0.35600,0.39200,0.15000,0.10000,0.03200
0.20800,0.10400,-0.10500,-0.15600,0.15600,-0.00100,-0.02300,0.40400,0.44200,0.19500,0.12500,0.05800
0.24100,0.14300,-0.09800,-0.19100,0.16900,0.02200,-0.03300,0.46300,0.49900,0.23400,0.15100,0.07800
0.27600,0.18500,-0.09100,-0.23100,0.18300,0.04700,-0.05700,0.52400,0.55800,0.27200,0.17700,0.10000
0.32700,0.24100,-0.08700,-0.28300,0.20700,0.07700,-0.09300,0.59000,0.62200,0.32600,0.21000,0.13000
0.38700,0.30600,-0.08100,-0.34700,0.23400,0.11200,-0.12800,0.64800,0.67900,0.38400,0.25600,0.16400
0.41300,0.33700,-0.07600,-0.37500,0.24500,0.13000,-0.15300,0.70400,0.73800,0.44600,0.31400,0.21600
0.45000,0.37800,-0.07300,-0.41400,0.26100,0.15200,-0.19300,0.70400,0.76600,0.50300,0.36200,0.26100
0.48100,0.41400,-0.06700,-0.44700,0.27300,0.17300,-0.24000,0.69100,0.75600,0.53400,0.40200,0.29600
0.50700,0.44300,-0.06500,-0.47400,0.28600,0.18900,-0.26400,0.66700,0.72200,0.52800,0.41800,0.30500
0.51200,0.46200,-0.05000,-0.48700,0.28100,0.20600,-0.28000,0.56400,0.64300,0.51700,0.40400,0.30400
0.47400,0.43000,-0.04500,-0.45200,0.26000,0.19200,-0.27300,0.44400,0.53700,0.48200,0.37200,0.28400
0.37700,0.37400,-0.00200,-0.37600,0.19000,0.18600,-0.22600,0.31700,0.40700,0.38100,0.30200,0.21800
0.25900,0.30200,0.04400,-0.28100,0.10700,0.17300,-0.17800,0.19700,0.28200,0.26300,0.20100,0.14100
0.20300,0.23900,0.03600,-0.22100,0.08400,0.13700,-0.12200,0.10800,0.16900,0.14900,0.09300,0.05600
0.14400,0.20800,0.06400,-0.17600,0.04000,0.13600,-0.06300,0.03800,0.07200,0.04300,0.01300,-0.02600
0.08800,0.17300,0.08400,-0.13100,0.00200,0.12800,-0.02900,-0.01000,0.01700,-0.02500,-0.04100,-0.08100
0.06100,0.13500,0.07400,-0.09800,-0.00600,0.10400,-0.00700,-0.03100,-0.02000,-0.06300,-0.08300,-0.10800
0.03900,0.11400,0.07600,-0.07700,-0.01900,0.09500,0.00500,-0.03400,-0.03800,-0.08700,-0.10300,-0.12100
0.04700,0.11400,0.06800,-0.08000,-0.01100,0.09100,0.01400,-0.03300,-0.04700,-0.10700,-0.12200,-0.12800
0.04900,0.11600,0.06700,-0.08300,-0.01000,0.09100,0.02100,-0.02600,-0.05100,-0.11300,-0.13100,-0.13000
0.05300,0.11400,0.06100,-0.08400,-0.00500,0.08800,0.03500,-0.02100,-0.05000,-0.10900,-0.13000,-0.13400
0.06700,0.11500,0.04800,-0.09100,0.00900,0.08100,0.04600,-0.01500,-0.05100,-0.11000,-0.12800,-0.13600
0.04100,0.11600,0.07500,-0.07800,-0.01800,0.09500,0.04500,-0.01000,-0.05000,-0.10500,-0.12400,-0.14000
0.02500,0.12700,0.10200,-0.07600,-0.03900,0.11400,0.04400,-0.00700,-0.05100,-0.10500,-0.12600,-0.14000
0.03000,0.14100,0.11000,-0.08600,-0.04000,0.12500,0.04000,-0.00300,-0.04000,-0.10400,-0.12100,-0.13000
0.03900,0.14400,0.10400,-0.09200,-0.03300,0.12300,0.04000,0.00000,-0.03000,-0.09700,-0.11500,-0.11400
0.07500,0.13600,0.06100,-0.10600,0.00700,0.09800,0.03800,0.00500,-0.03100,-0.09300,-0.10900,-0.10800
0.07600,0.12800,0.05200,-0.10300,0.01200,0.09000,0.03200,0.00300,-0.03000,-0.08700,-0.10600,-0.11100
0.04700,0.12400,0.07700,-0.08500,-0.01500,0.10000,0.02800,-0.00500,-0.03100,-0.08200,-0.11000,-0.11000
0.04300,0.11300,0.07000,-0.07800,-0.01400,0.09100,0.02400,-0.00800,-0.03000,-0.07600,-0.11000,-0.11400
0.04800,0.11000,0.06100,-0.07900,-0.00700,0.08500,0.01900,-0.01500,-0.03100,-0.07500,-0.11000,-0.11500
0.03900,0.09700,0.05800,-0.06800,-0.01000,0.07700,0.01400,-0.01900,-0.03900,-0.08800,-0.11000,-0.11500
0.03800,0.10400,0.06600,-0.07100,-0.01500,0.08500,0.02700,-0.02700,-0.05800,-0.10100,-0.10900,-0.11900
0.05700,0.13800,0.08100,-0.09800,-0.01200,0.10900,0.03100,-0.04700,-0.08000,-0.11700,-0.11500,-0.12100
0.06100,0.13600,0.07500,-0.09900,-0.00700,0.10500,0.02400,-0.05200,-0.09000,-0.12600,-0.11800,-0.12500
0.05600,0.12600,0.07000,-0.09100,-0.00800,0.09800,0.02100,-0.06000,-0.09500,-0.12400,-0.11500,-0.12300
0.05600,0.12200,0.06700,-0.08900,-0.00600,0.09400,0.01600,-0.06200,-0.09500,-0.12500,-0.11500,-0.11900
0.05100,0.11200,0.06100,-0.08200,-0.00500,0.08600,0.01100,-0.05900,-0.09500,-0.12500,-0.11500,-0.12000
0.03500,0.09300,0.05800,-0.06400,-0.01200,0.07500,0.00800,-0.06000,-0.09500,-0.12500,-0.11500,-0.12000
0.03200,0.08300,0.05100,-0.05800,-0.01000,0.06600,0.00300,-0.05500,-0.09500,-0.12500,-0.11500,-0.12000
0.04100,0.08500,0.04500,-0.06300,-0.00300,0.06500,0.00000,-0.05500,-0.09400,-0.12100,-0.11100,-0.12000
0.03700,0.08700,0.05100,-0.06200,-0.00700,0.06900,-0.00300,-0.05600,-0.09700,-0.12000,-0.11000,-0.12000
0.04200,0.09000,0.04800,-0.06600,-0.00300,0.06900,-0.00800,-0.06500,-0.09900,-0.12000,-0.11000,-0.12000
0.03800,0.09200,0.05400,-0.06500,-0.00800,0.07300,-0.00900,-0.07400,-0.10800,-0.12000,-0.11000,-0.11900
0.02500,0.10200,0.07700,-0.06400,-0.02600,0.08900,-0.00600,-0.07500,-0.12200,-0.11900,-0.11000,-0.12300
0.02300,0.09700,0.07400,-0.06000,-0.02500,0.08500,-0.00300,-0.07500,-0.11800,-0.12100,-0.11100,-0.12600
0.02200,0.08700,0.06500,-0.05500,-0.02200,0.07600,-0.00100,-0.07600,-0.11500,-0.12500,-0.11500,-0.12000
0.02200,0.08100,0.05800,-0.05200,-0.01800,0.06900,0.00300,-0.08000,-0.11300,-0.12500,-0.11500,-0.11500
0.02100,0.07100,0.05000,-0.04600,-0.01500,0.06100,0.00600,-0.08000,-0.10900,-0.12700,-0.11500,-0.11300
0.02700,0.07100,0.04400,-0.04900,-0.00900,0.05700,0.00300,-0.08000,-0.11000,-0.13000,-0.11500,-0.10400
0.03000,0.06800,0.03900,-0.04900,-0.00500,0.05400,0.01000,-0.08000,-0.11000,-0.13000,-0.11500,-0.11600
0.04200,0.07500,0.03300,-0.05900,0.00400,0.05400,0.01200,-0.08000,-0.11000,-0.12700,-0.11500,-0.13300
0.05600,0.08600,0.03000,-0.07100,0.01300,0.05700,0.00900,-0.08400,-0.11000,-0.12400,-0.11500,-0.12900
0.05400,0.08000,0.02500,-0.06700,0.01400,0.05200,0.00900,-0.08500,-0.11000,-0.12500,-0.11500,-0.13000
0.05600,0.07500,0.01900,-0.06600,0.01800,0.04600,0.00400,-0.08500,-0.11000,-0.12500,-0.11500,-0.13000
0.03100,0.07200,0.04100,-0.05200,-0.00500,0.05600,0.00600,-0.08500,-0.11000,-0.12500,-0.11500,-0.13000
0.01300,0.06500,0.05200,-0.03900,-0.01900,0.05800,0.00200,-0.08500,-0.10900,-0.12400,-0.11300,-0.12900
0.01500,0.06800,0.05300,-0.04200,-0.02000,0.06000,-0.00600,-0.08400,-0.11900,-0.12000,-0.11000,-0.12500
0.01500,0.07000,0.05500,-0.04300,-0.02000,0.06200,-0.01300,-0.08000,-0.12600,-0.12000,-0.10800,-0.12500
0.02000,0.07000,0.05000,-0.04500,-0.01500,0.06000,-0.01800,-0.08000,-0.12500,-0.11700,-0.10500,-0.12300
0.02900,0.07000,0.04100,-0.04900,-0.00600,0.05500,-0.01600,-0.08000,-0.12300,-0.11400,-0.10100,-0.11900
0.02800,0.07000,0.04200,-0.04900,-0.00700,0.05600,-0.01300,-0.08000,-0.11900,-0.11500,-0.10000,-0.12000
0.00700,0.08600,0.07900,-0.04700,-0.03600,0.08200,-0.01100,-0.08000,-0.12000,-0.11100,-0.09700,-0.13200
0.00300,0.08400,0.08200,-0.04400,-0.04000,0.08300,-0.00700,-0.07600,-0.11600,-0.11000,-0.09400,-0.13400
0.00200,0.07100,0.07000,-0.03700,-0.03400,0.07000,-0.00500,-0.07500,-0.11500,-0.11000,-0.09500,-0.12600
0.01100,0.06300,0.05200,-0.03700,-0.02100,0.05700,-0.00300,-0.07500,-0.11500,-0.10500,-0.09500,-0.12400
0.03000,0.05200,0.02200,-0.04100,0.00400,0.03700,0.00300,-0.07000,-0.11000,-0.10500,-0.09500,-0.11800
0.02500,0.04200,0.01600,-0.03400,0.00400,0.02900,0.00800,-0.07000,-0.11000,-0.10400,-0.09400,-0.11400
0.01500,0.02500,0.01000,-0.02000,0.00200,0.01700,0.01100,-0.06900,-0.10900,-0.09700,-0.08900,-0.11100
0.00800,0.00900,0.00100,-0.00800,0.00300,0.00500,0.01600,-0.06400,-0.10500,-0.09200,-0.08600,-0.10800
0.00900,-0.00100,-0.01000,-0.00300,0.01000,-0.00600,0.02000,-0.05900,-0.10300,-0.08700,-0.08300,-0.10600
0.01700,-0.00600,-0.02400,-0.00500,0.02100,-0.01500,0.02000,-0.05400,-0.09900,-0.08100,-0.07800,-0.10200
0.01900,-0.01100,-0.03100,-0.00400,0.02500,-0.02100,0.02000,-0.05000,-0.09700,-0.07600,-0.07500,-0.10000
0.02700,-0.01800,-0.04500,-0.00400,0.03600,-0.03100,0.02000,-0.04500,-0.09400,-0.07500,-0.07100,-0.09700
0.03400,-0.02200,-0.05600,-0.00500,0.04500,-0.03900,0.02000,-0.04100,-0.09200,-0.07500,-0.06900,-0.09500
0.02600,-0.02800,-0.05400,0.00100,0.04100,-0.04100,0.02100,-0.03900,-0.08900,-0.07500,-0.07000,-0.09500
0.02700,-0.03000,-0.05800,0.00200,0.04300,-0.04400,0.01700,-0.04000,-0.08600,-0.07500,-0.07000,-0.09100
0.03000,-0.03000,-0.06000,0.00000,0.04500,-0.04500,0.01500,-0.04000,-0.08300,-0.07500,-0.07000,-0.08900
0.02000,-0.04100,-0.06000,0.01100,0.04000,-0.05000,0.01500,-0.04000,-0.08000,-0.07500,-0.06900,-0.09100
0.00200,-0.05400,-0.05600,0.02600,0.02900,-0.05500,0.01500,-0.03900,-0.07800,-0.07500,-0.06500,-0.09400
-0.00800,-0.05800,-0.04900,0.03300,0.02100,-0.05300,0.01500,-0.03500,-0.07500,-0.07500,-0.06500,-0.09500
-0.00500,-0.04700,-0.04200,0.02700,0.01900,-0.04400,0.01600,-0.03500,-0.07500,-0.07500,-0.06000,-0.09500
-0.00100,-0.03800,-0.03600,0.02000,0.01800,-0.03700,0.01900,-0.03200,-0.07500,-0.07500,-0.05900,-0.09500
0.00100,-0.02800,-0.02900,0.01300,0.01500,-0.02800,0.02000,-0.03000,-0.07500,-0.07500,-0.06800,-0.09400
0.00600,-0.02000,-0.02600,0.00700,0.01600,-0.02200,0.02000,-0.03000,-0.07500,-0.07500,-0.07100,-0.09700
0.01300,-0.03600,-0.05000,0.01200,0.03100,-0.04300,0.02000,-0.03300,-0.07900,-0.07500,-0.06900,-0.10000
0.01600,-0.03900,-0.05400,0.01200,0.03500,-0.04600,0.02000,-0.03700,-0.08000,-0.07500,-0.07000,-0.10000
0.01700,-0.01900,-0.03500,0.00100,0.02600,-0.02700,0.01800,-0.04300,-0.08100,-0.07500,-0.07000,-0.10000
0.01200,-0.01000,-0.02200,-0.00100,0.01700,-0.01500,0.01200,-0.05900,-0.09400,-0.07500,-0.06900,-0.10000
0.00200,-0.00700,-0.00900,0.00300,0.00600,-0.00800,0.00900,-0.06000,-0.10100,-0.07600,-0.07700,-0.10000
0.01100,0.02600,0.01400,-0.01900,-0.00100,0.02000,0.00400,-0.06100,-0.10300,-0.09200,-0.09300,-0.10700
0.01700,0.06600,0.05000,-0.04200,-0.01700,0.05800,-0.00500,-0.07500,-0.11000,-0.11000,-0.10500,-0.11800
0.00800,0.07900,0.07200,-0.04400,-0.03200,0.07500,-0.02100,-0.08000,-0.12000,-0.12000,-0.11400,-0.12800
0.01800,0.10300,0.08500,-0.06100,-0.03400,0.09400,-0.03200,-0.08400,-0.12600,-0.12900,-0.12100,-0.13600
0.01700,0.12100,0.10400,-0.06900,-0.04400,0.11200,-0.03500,-0.09100,-0.12800,-0.13200,-0.12500,-0.14300
0.00700,0.13400,0.12700,-0.07100,-0.06000,0.13000,-0.04600,-0.09600,-0.13600,-0.13700,-0.13000,-0.14300
0.02400,0.16800,0.14400,-0.09600,-0.06000,0.15500,-0.05400,-0.10500,-0.14300,-0.14000,-0.13200,-0.13900
0.02400,0.17400,0.15000,-0.09900,-0.06400,0.16200,-0.06000,-0.10500,-0.13800,-0.13700,-0.12600,-0.14100
0.01900,0.16800,0.14900,-0.09300,-0.06500,0.15900,-0.05200,-0.09900,-0.13100,-0.13200,-0.12200,-0.14000
0.03400,0.18400,0.15100,-0.10900,-0.05900,0.16700,-0.05000,-0.09300,-0.12600,-0.12700,-0.11800,-0.14000
0.06200,0.21100,0.14900,-0.13700,-0.04400,0.18000,-0.03600,-0.08900,-0.11800,-0.12300,-0.11200,-0.14000
0.08100,0.23200,0.15200,-0.15700,-0.03600,0.19200,-0.02100,-0.08000,-0.10600,-0.11300,-0.11100,-0.13000
0.07500,0.23300,0.15800,-0.15400,-0.04200,0.19600,-0.02000,-0.07300,-0.09400,-0.09800,-0.11500,-0.11300
0.12900,0.28900,0.16000,-0.20900,-0.01600,0.22500,-0.02300,-0.07300,-0.09100,-0.10100,-0.11600,-0.10800
0.15300,0.32200,0.16900,-0.23800,-0.00900,0.24500,-0.08900,-0.08200,-0.08800,-0.09700,-0.11300,-0.11100
0.12100,0.27300,0.15200,-0.19700,-0.01600,0.21200,-0.10800,-0.09900,-0.10000,-0.10500,-0.11800,-0.11900
0.11200,0.25100,0.13900,-0.18200,-0.01300,0.19500,-0.08800,-0.10500,-0.12100,-0.11200,-0.11100,-0.11700
0.07000,0.19800,0.12800,-0.13400,-0.02900,0.16300,-0.08100,-0.12100,-0.13300,-0.13900,-0.12900,-0.13500
0.03800,0.16200,0.12400,-0.10000,-0.04400,0.14300,-0.07100,-0.11600,-0.13100,-0.14700,-0.13900,-0.15000
0.03500,0.14700,0.11200,-0.09100,-0.03900,0.12900,-0.06200,-0.12000,-0.15000,-0.15300,-0.14100,-0.15800
0.03300,0.14100,0.10800,-0.08700,-0.03800,0.12400,-0.05300,-0.10900,-0.14100,-0.17400,-0.14300,-0.16300
0.03500,0.13600,0.10000,-0.08600,-0.03300,0.11800,-0.05100,-0.11400,-0.14100,-0.13900,-0.13000,-0.15800
0.02900,0.11500,0.08600,-0.07200,-0.02800,0.10000,-0.03900,-0.10500,-0.14000,-0.18400,-0.14800,-0.17600
0.03500,0.12800,0.09300,-0.08200,-0.02900,0.11100,-0.05000,-0.10700,-0.13100,-0.11600,-0.11600,-0.15600
0.02700,0.08500,0.05900,-0.05600,-0.01600,0.07200,0.00100,-0.07300,-0.11300,-0.19200,-0.18500,-0.19300
0.04000,0.12900,0.08900,-0.08500,-0.02500,0.10900,0.13300,0.36800,0.25100,-0.03300,-0.14700,-0.20400
0.17700,0.23100,0.05400,-0.20400,0.06100,0.14200,0.05900,-0.11200,-0.01900,0.13300,0.00200,-0.08200
0.57100,1.03700,0.46600,-0.80400,0.05200,0.75100,-0.91500,-2.11000,-1.10600,0.98700,0.95400,0.73300
0.66400,1.52900,0.86600,-1.09700,-0.10100,1.19700,-1.79900,-3.22800,-1.87100,1.92800,1.67300,1.32800
0.06300,0.56500,0.50200,-0.31500,-0.21900,0.53300,-1.47300,-2.63500,-2.22800,0.00800,0.30100,0.40900
-0.15800,0.16800,0.32600,-0.00500,-0.24300,0.24700,-0.87500,-1.41000,-1.45700,-0.95800,-0.43800,-0.19000
0.03200,0.30400,0.27200,-0.16800,-0.12100,0.28800,-0.34400,-0.40500,-0.39500,-0.18600,-0.13900,-0.12600
0.02100,0.24000,0.21900,-0.13100,-0.09900,0.23000,-0.07800,-0.07700,-0.14800,-0.25600,-0.20100,-0.18000
0.02500,0.26800,0.24300,-0.14700,-0.10900,0.25500,-0.05800,-0.00900,-0.03500,-0.13800,-0.14200,-0.13800
0.03000,0.23100,0.20100,-0.13100,-0.08600,0.21600,-0.01100,0.05000,-0.00300,-0.16400,-0.16700,-0.15900
0.03700,0.24700,0.21000,-0.14200,-0.08600,0.22800,-0.02000,0.07500,0.03200,-0.14700,-0.14900,-0.14200
0.03500,0.23600,0.20100,-0.13600,-0.08300,0.21800,-0.00500,0.10700,0.07200,-0.12000,-0.14300,-0.14300
0.02600,0.23200,0.20600,-0.12900,-0.09000,0.21900,-0.00800,0.11200,0.07400,-0.13900,-0.14500,-0.14000
0.05300,0.25700,0.20400,-0.15500,-0.07600,0.23100,-0.00500,0.12700,0.09900,-0.09600,-0.12700,-0.12900
0.05600,0.28500,0.22900,-0.17100,-0.08600,0.25700,-0.01100,0.13400,0.11300,-0.11300,-0.12900,-0.13300
0.06100,0.30600,0.24500,-0.18400,-0.09200,0.27600,-0.02100,0.14500,0.13400,-0.07700,-0.10500,-0.12000
0.07100,0.33400,0.26300,-0.20300,-0.09600,0.29800,-0.02700,0.15700,0.15100,-0.08000,-0.10200,-0.12300
0.07200,0.34900,0.27600,-0.21100,-0.10200,0.31200,-0.03600,0.17700,0.18600,-0.04800,-0.08100,-0.11100
0.08900,0.36100,0.27200,-0.22600,-0.09200,0.31700,-0.05000,0.19400,0.19700,-0.03400,-0.07100,-0.10700
0.10800,0.38500,0.27700,-0.24700,-0.08500,0.33100,-0.06700,0.21900,0.22600,-0.00300,-0.04200,-0.09200
0.12100,0.38400,0.26300,-0.25300,-0.07200,0.32300,-0.06800,0.26600,0.27800,0.03600,-0.01800,-0.06100
0.14700,0.38500,0.23800,-0.26600,-0.04600,0.31100,-0.07600,0.31600,0.32700,0.06200,-0.00400,-0.03200
0.16800,0.40200,0.23500,-0.28600,-0.03400,0.31800,-0.09100,0.36300,0.37800,0.10000,0.01600,-0.01300
0.19400,0.43700,0.24300,-0.31600,-0.02400,0.34000,-0.10800,0.41600,0.42900,0.13000,0.04200,0.00600
0.23700,0.45300,0.21700,-0.34500,0.01000,0.33500,-0.13100,0.49700,0.50200,0.18200,0.08600,0.03100
0.25800,0.46100,0.20300,-0.36000,0.02700,0.33200,-0.14800,0.58000,0.57400,0.24200,0.12800,0.06600
0.28300,0.48800,0.20500,-0.38600,0.03900,0.34700,-0.16600,0.64900,0.63700,0.29800,0.17700,0.11200
0.34900,0.55900,0.21000,-0.45400,0.06900,0.38400,-0.21300,0.68600,0.68100,0.34500,0.22200,0.14500
0.40500,0.63400,0.22900,-0.52000,0.08800,0.43100,-0.26100,0.69700,0.69100,0.38500,0.25600,0.17900
0.41600,0.65100,0.23500,-0.53400,0.09000,0.44300,-0.29000,0.69900,0.70100,0.43100,0.31100,0.22300
0.43400,0.65600,0.22300,-0.54500,0.10500,0.43900,-0.31300,0.64600,0.68300,0.43300,0.33200,0.25600
0.43200,0.66600,0.23400,-0.54900,0.09900,0.45000,-0.32700,0.54900,0.60900,0.41800,0.31500,0.26100
0.36200,0.61800,0.25600,-0.49000,0.05300,0.43600,-0.31700,0.41700,0.50300,0.39900,0.30500,0.23700
0.29200,0.55700,0.26600,-0.42500,0.01300,0.41100,-0.27900,0.27400,0.36900,0.31200,0.24700,0.18400
0.21700,0.49600,0.27900,-0.35700,-0.03200,0.38700,-0.23000,0.15400,0.23700,0.19200,0.14100,0.09900
0.14100,0.40800,0.26600,-0.27500,-0.06300,0.33700,-0.17400,0.06300,0.12600,0.08100,0.04900,0.02700
0.08200,0.33300,0.25100,-0.20700,-0.08500,0.29100,-0.11900,0.00400,0.04600,-0.00500,-0.01500,-0.03100
0.02400,0.26600,0.24200,-0.14500,-0.10900,0.25400,-0.07100,-0.03600,-0.01400,-0.07000,-0.06900,-0.09000
-0.00900,0.21300,0.22300,-0.10200,-0.11600,0.21800,-0.03100,-0.04200,-0.05800,-0.11600,-0.11200,-0.12100
-0.03900,0.16400,0.20300,-0.06300,-0.12100,0.18300,-0.00900,-0.03600,-0.06800,-0.13100,-0.12500,-0.12600
-0.05700,0.12900,0.18600,-0.03600,-0.12200,0.15800,0.00200,-0.03600,-0.06100,-0.13700,-0.13500,-0.12500
-0.05500,0.12100,0.17700,-0.03300,-0.11600,0.14900,0.02300,-0.03000,-0.05400,-0.14500,-0.13600,-0.12500
-0.04600,0.11500,0.16100,-0.03500,-0.10400,0.13800,0.03500,-0.03100,-0.04800,-0.14000,-0.12600,-0.12500
-0.03600,0.11100,0.14700,-0.03800,-0.09100,0.12900,0.03700,-0.01900,-0.04100,-0.13000,-0.12200,-0.12500
-0.04200,0.08600,0.12800,-0.02200,-0.08500,0.10700,0.04300,0.00300,-0.03500,-0.12000,-0.11400,-0.12100
-0.06000,0.05000,0.10900,0.00500,-0.08500,0.07900,0.04900,0.01500,-0.02800,-0.11000,-0.10800,-0.11000
-0.05500,0.02600,0.08100,0.01400,-0.06800,0.05300,0.06000,0.02500,-0.01800,-0.10300,-0.10100,-0.10300
-0.04200,0.01500,0.05700,0.01400,-0.05000,0.03600,0.06600,0.02700,-0.00700,-0.09800,-0.09400,-0.09700
-0.05600,0.01000,0.06600,0.02300,-0.06100,0.03700,0.06900,0.02400,-0.00300,-0.09200,-0.08800,-0.09100
-0.05000,0.00700,0.05800,0.02100,-0.05500,0.03200,0.07100,0.02500,-0.00500,-0.08600,-0.08000,-0.08600
-0.04400,0.00000,0.04400,0.02100,-0.04400,0.02200,0.07000,0.02500,-0.00900,-0.08100,-0.07600,-0.08000
-0.06100,-0.01400,0.04700,0.03700,-0.05400,0.01600,0.07000,0.02500,-0.01100,-0.08400,-0.07500,-0.07200
-0.05500,-0.02500,0.03000,0.04000,-0.04200,0.00200,0.07300,0.02500,-0.01400,-0.08600,-0.07500,-0.06400
